Timestamp,Latitude,Longitude,Bearing,Type,Defects or Features,RoadName
"06-09-2020 , 05:23",12.97061963,77.60085545,S,Information,parking_info,Saint Mark's Road
"06-09-2020 , 05:23",12.97066324,77.60086892,S,Information,parking_info,Bank of India
"06-09-2020 , 05:22",12.97185284,77.60111622,S,Information,parking_info,Saint Mark's Road
"06-09-2020 , 05:19",12.97482854,77.60554074,W,Information,parking_info,Church Street
"06-09-2020 , 05:20",12.97525481,77.60352888,W,Information,parking_info,Bheema's
"06-09-2020 , 05:20",12.97529315,77.60333457,W,Information,parking_info,Church Street
"06-09-2020 , 05:20",12.97538441,77.60306386,W,Information,parking_info,Hoppipola
"06-09-2020 , 05:20",12.97539297,77.60302368,W,Information,parking_info,Hoppipola
"06-09-2020 , 05:33",12.97700822,77.59909962,N,Information,bus_stop_info,Queen's Road
"06-09-2020 , 05:11",12.97319217,77.6094601,E,Information,bus_stop_info,FM Cariappa Road (Residency Road)
"06-09-2020 , 05:39",12.98807918,77.58710121,W,Warning,right_turn_highway_warning,T Chowdiah Road
"06-09-2020 , 05:40",12.98875383,77.58628372,W,Warning,right_turn_highway_warning,T Chowdiah Road
"06-09-2020 , 05:36",12.9824011,77.59297128,W,Warning,right_turn_highway_warning,Raj Bhavan Road
"06-09-2020 , 05:37",12.98321818,77.59183971,W,Warning,road_hump_warning,Raj Bhavan Road
"06-09-2020 , 05:26",12.96924032,77.59453358,S,Warning,"road_hump_warning,pedestrian_crossing_warning",Vittal Mallya Road
"06-09-2020 , 05:26",12.97094649,77.59416921,S,Warning,"uneven_road_warning,pedestrian_crossing_warning",Vittal Mallya Road
"06-09-2020 , 05:21",12.97331329,77.60320524,S,Warning,side_road_junction_warning,Museum Road
"06-09-2020 , 05:15",12.97202321,77.61253798,N,Warning,school_warning,Primrose Road
"06-09-2020 , 05:43",12.99929169,77.58416423,N,Warning,pedestrian_crossing_warning,Chowdiah Road
"06-09-2020 , 05:43",12.99935973,77.58416388,N,Warning,pedestrian_crossing_warning,T Chowdiah Road
"06-09-2020 , 05:26",12.96924032,77.59453358,S,Warning,"road_hump_warning,pedestrian_crossing_warning",Vittal Mallya Road
"06-09-2020 , 05:26",12.96931887,77.59451765,S,Warning,pedestrian_crossing_warning,Vittal Mallya Road
"06-09-2020 , 05:23",12.97048245,77.60081902,S,Warning,pedestrian_crossing_warning,Saint Mark's Road
"06-09-2020 , 05:26",12.97094649,77.59416921,S,Warning,"uneven_road_warning,pedestrian_crossing_warning",Vittal Mallya Road
"06-09-2020 , 05:26",12.97101333,77.59415685,S,Warning,pedestrian_crossing_warning,Vittal Mallya Road
"06-09-2020 , 05:21",12.9731228,77.6032136,S,Warning,pedestrian_crossing_warning,Museum Road
"06-09-2020 , 05:21",12.97317045,77.60321123,S,Warning,pedestrian_crossing_warning,Museum Road
"06-09-2020 , 05:07",12.97694801,77.60197472,S,Warning,pedestrian_crossing_warning,Saint Mark's Road
"06-09-2020 , 05:07",12.97701905,77.60198896,S,Warning,pedestrian_crossing_warning,Saint Mark's Road
"06-09-2020 , 05:35",12.98070159,77.59732918,N,Warning,pedestrian_crossing_warning,Queen's Road
"06-09-2020 , 05:14",12.97155221,77.61241014,N,Warning,pedestrian_crossing_warning,Primrose Road
"06-09-2020 , 05:14",12.97162597,77.61242504,N,Warning,pedestrian_crossing_warning,Primrose Road
"06-09-2020 , 05:12",12.97236742,77.6107058,S,Warning,pedestrian_crossing_warning,Commissariat Road
"06-09-2020 , 05:01",12.97770175,77.60734914,E,Warning,uturn_warning,Cubbon Road
"06-09-2020 , 05:06",12.97771158,77.60694595,W,Warning,uturn_warning,Cubbon Road
"06-09-2020 , 05:04",12.97547996,77.61401654,E,Warning,uturn_warning,Cubbon Road
"06-09-2020 , 05:04",12.97600162,77.61214124,W,Warning,uturn_warning,Cubbon Road
"06-09-2020 , 05:02",12.97631421,77.61153773,E,Warning,uturn_warning,Cubbon Road
"06-09-2020 , 05:02",12.97650835,77.61098379,E,Warning,uturn_warning,Cubbon Road
"06-09-2020 , 05:05",12.97736966,77.60801978,W,Warning,uturn_warning,Maniksha Parade Ground
"06-09-2020 , 05:40",12.9903992,77.58564758,N,Mandatory,no_stopping_mandatory,T Chowdiah Road
"06-09-2020 , 05:42",12.99374919,77.58502685,N,Mandatory,horn_prohibited_mandatory,Kumara Krupa Road
"06-09-2020 , 05:42",12.99378376,77.58503943,N,Mandatory,horn_prohibited_mandatory,Kumara Krupa Road
"06-09-2020 , 05:43",12.99935973,77.58416388,N,Mandatory,horn_prohibited_mandatory,T Chowdiah Road
"06-09-2020 , 05:26",12.96977116,77.59441609,S,Mandatory,horn_prohibited_mandatory,Mallya Hospital
"06-09-2020 , 05:26",12.96984633,77.59439864,S,Mandatory,horn_prohibited_mandatory,Mallya Hospital
"06-09-2020 , 05:25",12.97175314,77.59398683,S,Mandatory,_40_speed_limit_mandatory,Vittal Mallya Road
"06-09-2020 , 05:22",12.97267953,77.60125333,S,Mandatory,_40_speed_limit_mandatory,Saint Mark's Road
"06-09-2020 , 05:22",12.9728315,77.60127712,S,Mandatory,_40_speed_limit_mandatory,Saint Mark's Road
"06-09-2020 , 05:22",12.972879,77.60129973,S,Mandatory,_40_speed_limit_mandatory,Saint Mark's Road
"06-09-2020 , 05:21",12.97321448,77.60321639,S,Mandatory,stop_mandatory,Museum Road
"06-09-2020 , 05:21",12.97326614,77.6032147,S,Mandatory,stop_mandatory,Museum Road
"06-09-2020 , 05:21",12.97331329,77.60320524,S,Mandatory,"stop_mandatory,no_parking_mandatory",Museum Road
"06-09-2020 , 05:11",12.97224291,77.60710736,S,Mandatory,keep_left_mandatory,Brigade Road
"06-09-2020 , 05:11",12.97228853,77.6071143,S,Mandatory,keep_left_mandatory,Brigade Road
"06-09-2020 , 05:28",12.96778176,77.58926413,W,Mandatory,no_left_turn_mandatory,Devanga Hostel Road
"06-09-2020 , 05:07",12.97701905,77.60198896,S,Mandatory,no_left_turn_mandatory,Saint Mark's Road
"06-09-2020 , 05:37",12.98393257,77.59002586,W,Mandatory,no_parking_mandatory,Raj Bhavan Road
"06-09-2020 , 05:39",12.98862451,77.58643196,W,Mandatory,no_parking_mandatory,T Chowdiah Road
"06-09-2020 , 05:40",12.98887435,77.58614815,W,Mandatory,no_parking_mandatory,T Chowdiah Road
"06-09-2020 , 05:40",12.98893676,77.58608767,N,Mandatory,no_parking_mandatory,T Chowdiah Road
"06-09-2020 , 05:42",12.99645778,77.5846589,N,Mandatory,no_parking_mandatory,T Chowdiah Road
"06-09-2020 , 05:43",13.0004246,77.58410367,N,Mandatory,no_parking_mandatory,Chowdiah Road
"06-09-2020 , 05:44",13.00234095,77.58409961,N,Mandatory,no_parking_mandatory,Chowdiah Road
"06-09-2020 , 05:44",13.00389609,77.58408192,N,Mandatory,no_parking_mandatory,Ramana Maharshi Road
"06-09-2020 , 05:45",13.00463024,77.58403786,N,Mandatory,no_parking_mandatory,Ramana Maharshi Road
"06-09-2020 , 05:26",12.96760614,77.59490599,S,Mandatory,no_parking_mandatory,Vittal Mallya Road
"06-09-2020 , 05:23",12.97080143,77.59907004,W,Mandatory,no_parking_mandatory,Vittal Mallya Road
"06-09-2020 , 05:24",12.97112251,77.59730188,W,Mandatory,no_parking_mandatory,Vittal Mallya Road
"06-09-2020 , 05:25",12.97112613,77.59679075,W,Mandatory,no_parking_mandatory,Vittal Mallya Road
"06-09-2020 , 05:25",12.9716565,77.59539989,W,Mandatory,no_parking_mandatory,Vittal Mallya Road
"06-09-2020 , 05:21",12.97331329,77.60320524,S,Mandatory,"stop_mandatory,no_parking_mandatory",Museum Road
"06-09-2020 , 05:21",12.97438921,77.60298068,S,Mandatory,no_parking_mandatory,Museum Road
"06-09-2020 , 05:20",12.97542485,77.60271859,W,Mandatory,no_parking_mandatory,Empire
"06-09-2020 , 05:08",12.97580817,77.6051779,E,Mandatory,no_parking_mandatory,Mahatma Gandhi Road
"06-09-2020 , 05:08",12.97606073,77.60411751,E,Mandatory,no_parking_mandatory,Namma Metro Reach-1
"06-09-2020 , 05:08",12.97619666,77.60350001,E,Mandatory,no_parking_mandatory,Mahatma Gandhi Road
"06-09-2020 , 05:08",12.9762859,77.60308099,E,Mandatory,no_parking_mandatory,Mahatma Gandhi Road
"06-09-2020 , 05:07",12.97648632,77.60225479,E,Mandatory,no_parking_mandatory,Mahatma Gandhi Road
"06-09-2020 , 05:07",12.97657753,77.60206539,E,Mandatory,no_parking_mandatory,Mahatma Gandhi Road
"06-09-2020 , 05:00",12.97813781,77.60599997,E,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:00",12.97831011,77.60549998,E,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:00",12.97846965,77.60509263,E,Mandatory,no_parking_mandatory,Namma Metro Phase 2 Red Line
"06-09-2020 , 05:00",12.97859895,77.6047121,E,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:00",12.97869959,77.60440997,E,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:00",12.97890253,77.60374854,E,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 04:59",12.98046414,77.60376507,E,Mandatory,no_parking_mandatory,Lady Curzon Road
"06-09-2020 , 04:58",12.98109391,77.60193336,E,Mandatory,no_parking_mandatory,Infantry Road
"06-09-2020 , 05:35",12.98134775,77.59632088,W,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:36",12.98171172,77.59520143,W,Mandatory,no_parking_mandatory,Raj Bhavan Road
"06-09-2020 , 05:36",12.98197167,77.59434008,W,Mandatory,no_parking_mandatory,Raj Bhavan Road
"06-09-2020 , 05:14",12.96988884,77.6121963,N,Mandatory,no_parking_mandatory,The Mar Thoma Syrian Church
"06-09-2020 , 05:14",12.97100282,77.6123494,N,Mandatory,no_parking_mandatory,Primrose Road
"06-09-2020 , 05:14",12.97131433,77.61239168,N,Mandatory,no_parking_mandatory,Primrose Road
"06-09-2020 , 05:12",12.9725822,77.61077236,S,Mandatory,no_parking_mandatory,Commissariat Road
"06-09-2020 , 05:11",12.97289283,77.60878406,E,Mandatory,no_parking_mandatory,Purple Haze
"06-09-2020 , 05:12",12.97348524,77.61089069,E,Mandatory,no_parking_mandatory,Commissariat Road
"06-09-2020 , 05:15",12.97349511,77.61288651,N,Mandatory,no_parking_mandatory,Primrose Road
"06-09-2020 , 05:17",12.97436351,77.61095673,W,Mandatory,no_parking_mandatory,Namma Metro Reach-1
"06-09-2020 , 05:04",12.97556644,77.61347321,W,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:02",12.97587084,77.61283224,E,Mandatory,no_parking_mandatory,Manipal Center
"06-09-2020 , 05:05",12.97643722,77.61086224,W,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:02",12.97655256,77.61081071,E,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:02",12.97671538,77.61032649,E,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:01",12.97703014,77.60936222,E,Mandatory,no_parking_mandatory,Cubbon Road
"06-09-2020 , 05:11",12.97238035,77.6071283,S,Asset,junction_street_light,Brigade Road
"06-09-2020 , 05:07",12.97670959,77.60192529,S,Asset,junction_street_light,Saint Mark's Road
"06-09-2020 , 05:07",12.97674366,77.60193361,S,Asset,junction_street_light,Namma Metro Reach-1
"06-09-2020 , 05:42",12.99402275,77.58512356,N,Asset,double_street_light,Windsor Manor Bridge
"06-09-2020 , 05:42",12.994335,77.58508798,N,Asset,double_street_light,T Chowdiah Road
"06-09-2020 , 05:42",12.99677358,77.58459448,N,Asset,double_street_light,T Chowdiah Road
"06-09-2020 , 05:42",12.99711965,77.58452351,N,Asset,double_street_light,T Chowdiah Road
"06-09-2020 , 05:00",12.97821506,77.60576667,E,Asset,double_street_light,Cubbon Road
"06-09-2020 , 05:02",12.97615696,77.61198051,E,Asset,double_street_light,Cubbon Road
"06-09-2020 , 05:43",12.99822475,77.58427958,N,Asset,single_street_light,T Chowdiah Road
"06-09-2020 , 05:44",13.00331768,77.58380091,N,Asset,single_street_light,Ramana Maharshi Road
"06-09-2020 , 05:44",13.00337259,77.58375411,N,Asset,single_street_light,Ramana Maharshi Road
"06-09-2020 , 05:44",13.0035532,77.58354036,W,Asset,single_street_light,Ramana Maharshi Road
"06-09-2020 , 05:44",13.00373619,77.58326265,W,Asset,single_street_light,Sankey Tank Road
"06-09-2020 , 05:26",12.96908425,77.59456976,S,Asset,single_street_light,Vittal Mallya Road
"06-09-2020 , 05:23",12.97038672,77.60043021,W,Asset,single_street_light,Vittal Mallya Road
"06-09-2020 , 05:26",12.97043486,77.59427377,S,Asset,single_street_light,Vittal Mallya Road
"06-09-2020 , 05:22",12.97206906,77.60117067,S,Asset,single_street_light,Saint Mark's Road
"06-09-2020 , 05:10",12.9727273,77.60726293,S,Asset,single_street_light,Citibank ATM
"06-09-2020 , 05:10",12.97309086,77.60739728,S,Asset,single_street_light,Pizza Hut
"06-09-2020 , 05:20",12.97504263,77.60471632,W,Asset,single_street_light,Church Street
"06-09-2020 , 05:20",12.97523815,77.60373494,W,Asset,single_street_light,Hum India
"06-09-2020 , 05:07",12.97807716,77.60223362,S,Asset,single_street_light,Saint Mark's Road
"06-09-2020 , 05:07",12.9787951,77.60239376,S,Asset,single_street_light,Saint Mark's Road
"06-09-2020 , 05:00",12.9790821,77.60346598,S,Asset,single_street_light,Lady Curzon Road
"06-09-2020 , 05:34",12.98001185,77.59770446,N,Asset,single_street_light,Queen's Road
"06-09-2020 , 05:35",12.9812757,77.5965461,W,Asset,single_street_light,Namma Metro UG2
"06-09-2020 , 05:11",12.97307621,77.60919047,E,Asset,single_street_light,Preethi Sagar
"06-09-2020 , 05:17",12.97487529,77.6084021,W,Asset,single_street_light,Kotak Mahindra
"06-09-2020 , 05:18",12.97488014,77.60830114,W,Asset,single_street_light,Kotak Mahindra
"06-09-2020 , 05:17",12.97490246,77.60841605,W,Asset,single_street_light,Mahatma Gandhi Road
"06-09-2020 , 05:05",12.97700836,77.60909728,W,Asset,single_street_light,Cubbon Road
"06-09-2020 , 05:38",12.9845892,77.58872498,W,Asset,traffic_signal,Raj Bhavan Road
"06-09-2020 , 05:39",12.98659832,77.58879075,N,Asset,traffic_signal,Ubhayakar Circle
"06-09-2020 , 05:41",12.99324184,77.58510624,N,Asset,traffic_signal,T Chowdiah Road
"06-09-2020 , 05:42",12.99355608,77.58503597,N,Asset,traffic_signal,T Chowdiah Road
"06-09-2020 , 05:42",12.99382027,77.58505949,N,Asset,traffic_signal,Kumara Krupa Road
"06-09-2020 , 05:43",12.99956385,77.58415041,N,Asset,traffic_signal,Chowdiah Road
"06-09-2020 , 05:44",13.00356791,77.58388585,E,Asset,traffic_signal,Ramana Maharshi Road
"06-09-2020 , 05:23",12.97066324,77.60086892,S,Asset,traffic_signal,Bank of India
"06-09-2020 , 05:25",12.97202666,77.59419002,W,Asset,traffic_signal,ionising radiation tower (Road side) Pole Mounted
"06-09-2020 , 05:30",12.97213851,77.59393447,N,Asset,traffic_signal,Vittal Mallya Road
"06-09-2020 , 05:11",12.97220492,77.60711221,S,Asset,traffic_signal,Brigade Road
"06-09-2020 , 05:07",12.97688698,77.60196107,S,Asset,traffic_signal,Namma Metro Reach-1
"06-09-2020 , 05:34",12.98052212,77.59746268,N,Asset,traffic_signal,Queen's Road
"06-09-2020 , 04:58",12.98069966,77.60296792,E,Asset,traffic_signal,Infantry Road
"06-09-2020 , 04:58",12.98078489,77.60276055,E,Asset,traffic_signal,Infantry Road
"06-09-2020 , 05:35",12.98088184,77.59720619,N,Asset,traffic_signal,Minsk Square
"06-09-2020 , 05:36",12.98175578,77.59508122,W,Asset,traffic_signal,Raj Bhavan Road
"06-09-2020 , 05:36",12.98183566,77.59475755,W,Asset,traffic_signal,Police Thimmaya Circle
"06-09-2020 , 05:13",12.97073395,77.61035806,S,Asset,traffic_signal,Commissariat Road
"06-09-2020 , 05:17",12.97432814,77.61111644,W,Asset,traffic_signal,Mahatma Gandhi Road
"06-09-2020 , 05:09",12.97504592,77.6079316,S,Asset,traffic_signal,Brigade Road
"06-09-2020 , 05:09",12.97508727,77.6078997,E,Asset,traffic_signal,Brigade Road
"06-09-2020 , 05:05",12.97716157,77.60866377,W,Asset,traffic_signal,Cubbon Road
"06-09-2020 , 05:01",12.97719186,77.60884437,E,Asset,traffic_signal,Cubbon Road
"06-09-2020 , 05:01",12.97729528,77.60849616,E,Asset,traffic_signal,Cubbon Road
"06-09-2020 , 05:45",13.004682,77.58404246,N,Manhole,None,Ramana Maharshi Road
"06-09-2020 , 05:44",13.00368521,77.58365888,E,Manhole,None,Ramana Maharshi Road
"06-09-2020 , 05:25",12.97199622,77.59437624,W,Manhole,None,Vittal Mallya Road
"06-09-2020 , 05:25",12.97183281,77.59486948,W,Manhole,None,Vittal Mallya Road
"06-09-2020 , 05:25",12.97116893,77.59642839,W,Manhole,None,Vittal Mallya Road
"06-09-2020 , 05:23",12.97058731,77.5997172,W,Manhole,None,ICICI Bank
"06-09-2020 , 05:23",12.97046544,77.60016576,W,Manhole,None,Vittal Mallya Road
"06-09-2020 , 05:20",12.97525061,77.60356734,W,Manhole,None,Bheema's
"06-09-2020 , 05:19",12.97488262,77.60539241,W,Manhole,None,Church Street
"06-09-2020 , 05:10",12.97263925,77.60723111,S,Manhole,None,Brigade Road
"06-09-2020 , 04:59",12.98041642,77.6038537,E,Manhole,None,Infantry Road
"06-09-2020 , 04:57",12.98120269,77.60156042,E,Manhole,None,#
"06-09-2020 , 04:57",12.98209035,77.60000226,S,Manhole,None,Plain Street
"06-09-2020 , 05:18",12.97436828,77.60744472,W,Manhole,None,Nike Showroom
"06-09-2020 , 05:15",12.97358458,77.61291249,N,Manhole,None,Primrose Road
"06-09-2020 , 05:15",12.97316275,77.61279782,N,Manhole,None,Primrose Road
"06-09-2020 , 05:15",12.97190221,77.61251144,N,Manhole,None,Primrose Road
"06-09-2020 , 05:14",12.97117554,77.61238289,N,Manhole,None,Primrose Road
"06-09-2020 , 05:14",12.97114037,77.61237516,N,Manhole,None,Primrose Road
"06-09-2020 , 05:13",12.97016147,77.61073629,E,Manhole,None,Magrath Road
"06-09-2020 , 05:13",12.97029011,77.61045429,E,Manhole,None,Commissariat Road
"06-09-2020 , 05:12",12.97337241,77.61093128,S,Manhole,None,Commissariat Road
"06-09-2020 , 05:12",12.97351422,77.61062599,E,Manhole,None,Mayo Hall
"06-09-2020 , 05:11",12.97271238,77.60843972,E,Manhole,None,FM Cariappa Road (Residency Road)
"06-09-2020 , 05:10",12.97345158,77.60754655,S,Manhole,None,Brigade Road Cross
"06-09-2020 , 05:10",12.97367526,77.6076149,S,Manhole,None,Brigade Road Cross
"06-09-2020 , 05:09",12.97488715,77.6079112,S,Manhole,None,Cauvery Arts And Crafts Emporium
"06-09-2020 , 05:02",12.97663403,77.61057741,E,Manhole,None,Cubbon Road
"06-09-2020 , 05:43",12.99956385,77.58415041,N,SpeedBreaker,None,Chowdiah Road
"06-09-2020 , 05:39",12.98636444,77.58880954,N,SpeedBreaker,None,Palace Road
"06-09-2020 , 05:39",12.98632142,77.58878805,N,SpeedBreaker,None,Palace Road
"06-09-2020 , 05:39",12.98569191,77.58855052,N,SpeedBreaker,None,Palace Road
"06-09-2020 , 05:39",12.98564607,77.58853021,N,SpeedBreaker,None,Palace Road
"06-09-2020 , 05:37",12.98332621,77.59159496,W,SpeedBreaker,None,Raj Bhavan Road
"06-09-2020 , 05:37",12.98330122,77.59166125,W,SpeedBreaker,None,Raj Bhavan Road
"06-09-2020 , 05:36",12.98183566,77.59475755,W,SpeedBreaker,None,Raj Bhavan Road
"06-09-2020 , 05:34",12.98052212,77.59746268,N,SpeedBreaker,None,Queen's Road
"06-09-2020 , 05:33",12.97638352,77.59895878,E,SpeedBreaker,None,Kasturba Road
"06-09-2020 , 05:30",12.97213851,77.59393447,N,SpeedBreaker,None,Kasturba Road
"06-09-2020 , 05:30",12.97210748,77.59389657,N,SpeedBreaker,None,Kasturba Road
"06-09-2020 , 05:30",12.97196261,77.59373529,E,SpeedBreaker,None,#
"06-09-2020 , 05:26",12.97067843,77.59422301,S,SpeedBreaker,None,Vittal Mallya Road
"06-09-2020 , 05:25",12.9717994,77.59398532,S,SpeedBreaker,None,Vittal Mallya Road
"06-09-2020 , 05:25",12.97186024,77.59399829,S,SpeedBreaker,None,Kasturba Road
"06-09-2020 , 05:25",12.97201732,77.59415634,W,SpeedBreaker,None,ionising radiation tower (Road side) Pole Mounted
"06-09-2020 , 05:25",12.97158643,77.59554526,W,SpeedBreaker,None,Vittal Mallya Road
"06-09-2020 , 05:25",12.97112914,77.59672118,W,SpeedBreaker,None,Vittal Mallya Road
"06-09-2020 , 05:24",12.97111228,77.59772245,W,SpeedBreaker,None,Vittal Mallya Road
"06-09-2020 , 05:24",12.9710847,77.59800017,W,SpeedBreaker,None,Vittal Mallya Road
"06-09-2020 , 05:22",12.97297839,77.60148499,W,SpeedBreaker,None,Saint Mark's Road
"06-09-2020 , 05:22",12.97297984,77.60153874,W,SpeedBreaker,None,Saint Mark's Road
"06-09-2020 , 05:21",12.97302511,77.60323603,S,SpeedBreaker,None,Museum Road
"06-09-2020 , 05:21",12.97306937,77.60322343,S,SpeedBreaker,None,Museum Road
"06-09-2020 , 05:21",12.9731228,77.6032136,S,SpeedBreaker,None,Museum Road
"06-09-2020 , 05:19",12.97455643,77.60670598,W,SpeedBreaker,None,Church Street
"06-09-2020 , 05:07",12.97683664,77.60195688,S,SpeedBreaker,None,Namma Metro Reach-1
"06-09-2020 , 05:07",12.97907136,77.60269377,W,SpeedBreaker,None,Cubbon Road
"06-09-2020 , 04:58",12.98078489,77.60276055,E,SpeedBreaker,None,Infantry Road
"06-09-2020 , 05:18",12.97488014,77.60830114,W,SpeedBreaker,None,Kotak Mahindra
"06-09-2020 , 05:18",12.97487394,77.60833663,W,SpeedBreaker,None,Kotak Mahindra
"06-09-2020 , 05:17",12.97432814,77.61111644,W,SpeedBreaker,None,Mahatma Gandhi Road
"06-09-2020 , 05:17",12.97431399,77.61117062,W,SpeedBreaker,None,Mahatma Gandhi Road
"06-09-2020 , 05:12",12.97219811,77.61067568,S,SpeedBreaker,None,Commissariat Road
"06-09-2020 , 05:12",12.97225673,77.61069321,S,SpeedBreaker,None,Commissariat Road
"06-09-2020 , 05:12",12.97345561,77.61091381,S,SpeedBreaker,None,Commissariat Road
"06-09-2020 , 05:12",12.97341441,77.61010809,E,SpeedBreaker,None,Mayo Hall
"06-09-2020 , 05:09",12.97515876,77.60769732,E,SpeedBreaker,None,Namma Metro Reach-1
"06-09-2020 , 05:05",12.97714509,77.60871292,W,SpeedBreaker,None,Cubbon Road
"06-09-2020 , 05:05",12.97704238,77.60899101,W,SpeedBreaker,None,Cubbon Road
"06-09-2020 , 05:05",12.97702464,77.60903891,W,SpeedBreaker,None,Cubbon Road
"06-09-2020 , 05:35",12.9809709,77.5971248,W,Level_3,Pothole,Queen's Road
"06-09-2020 , 05:24",12.97111802,77.59781262,W,Level_3,"Manhole, Pothole",Vittal Mallya Road
"06-09-2020 , 05:24",12.97111621,77.59785487,W,Level_3,"Patch, Pothole",Dr. Vittal Mallya
"06-09-2020 , 05:00",12.97985731,77.60369399,S,Level_3,Pothole,Lady Curzon Road
"06-09-2020 , 05:13",12.96994693,77.61128651,E,Level_3,Pothole,Magrath Road
"06-09-2020 , 05:13",12.97049651,77.61035946,S,Level_3,Pothole,Magrath Road
"06-09-2020 , 05:13",12.9705291,77.61034661,S,Level_3,Pothole,Magrath Road
"06-09-2020 , 05:12",12.97251987,77.61075023,S,Level_3,"Patch, Pothole",Commissariat Road
"06-09-2020 , 05:45",13.00409119,77.58405382,Level_2,N,Alligator Crack,Ramana Maharshi Road
"06-09-2020 , 05:44",13.00373619,77.58326265,Level_2,W,Alligator Crack,Ramana Maharshi Road
"06-09-2020 , 05:43",13.00191057,77.58408108,Level_2,N,Ravelling,Chowdiah Road
"06-09-2020 , 05:42",12.99574237,77.58481326,Level_2,N,Ravelling,Windsor Manor Bridge
"06-09-2020 , 05:42",12.9951882,77.58492919,Level_2,N,Ravelling,T Chowdiah Road
"06-09-2020 , 05:39",12.98688273,77.58854398,Level_2,W,Ravelling,Ubhayakar Circle
"06-09-2020 , 05:39",12.98573964,77.58856662,Level_2,N,"SpeedBreaker, Ravelling",Palace Road
"06-09-2020 , 05:38",12.98437343,77.58928159,Level_2,W,"Ravelling, Patch",Raj Bhavan Road
"06-09-2020 , 05:37",12.98374895,77.59044862,Level_2,W,Ravelling,Raj Bhavan Road
"06-09-2020 , 05:37",12.98319053,77.59190679,Level_2,W,Ravelling,Raj Bhavan Road
"06-09-2020 , 05:37",12.98306107,77.59215876,Level_2,W,Ravelling,Ali Askar Road
"06-09-2020 , 05:36",12.9819,77.5945542,Level_2,W,Ravelling,Police Thimmaya Circle
"06-09-2020 , 05:36",12.98181536,77.59481811,Level_2,W,Alligator Crack,Raj Bhavan Road
"06-09-2020 , 05:30",12.97286335,77.59461218,Level_2,N,"Ravelling, Patch",Kasturba Road
"06-09-2020 , 05:28",12.96772688,77.58994914,Level_2,W,Ravelling,Rajaram Mohan Roy Road
"06-09-2020 , 05:28",12.96781347,77.59071941,Level_2,W,Ravelling,Rajaram Mohan Roy Road
"06-09-2020 , 05:27",12.96754334,77.59416125,Level_2,W,Alligator Crack,Rajaram Mohan Roy Road
"06-09-2020 , 05:27",12.96744921,77.59427661,Level_2,N,Ravelling,Rajaram Mohan Roy Road
"06-09-2020 , 05:27",12.96715706,77.59459314,Level_2,W,Rough,Sri Ram Mandir Road
"06-09-2020 , 05:27",12.96723023,77.59488258,Level_2,S,Ravelling,Vittal Mallya Road
"06-09-2020 , 05:24",12.9708488,77.59889784,Level_2,W,Ravelling,Vittal Mallya Road
"06-09-2020 , 05:11",12.97220492,77.60711221,Level_2,S,Ravelling,Brigade Road
"06-09-2020 , 05:07",12.97679035,77.60194831,Level_2,S,"SpeedBreaker, Ravelling",Namma Metro Reach-1
"06-09-2020 , 05:07",12.97694801,77.60197472,Level_2,S,Ravelling,Saint Mark's Road
"06-09-2020 , 04:58",12.98068995,77.60300355,Level_2,E,Ravelling,Infantry Road
"06-09-2020 , 05:13",12.96985008,77.61158081,Level_2,E,"Ravelling, Crack",Magrath Road
"06-09-2020 , 05:13",12.96988113,77.61153636,Level_2,E,Ravelling,Magrath Road
"06-09-2020 , 05:13",12.96990945,77.61141736,Level_2,E,Ravelling,Magrath Road
"06-09-2020 , 05:13",12.9699192,77.61137482,Level_2,E,Ravelling,Magrath Road
"06-09-2020 , 05:13",12.9700117,77.61106578,Level_2,E,Alligator Crack,Magrath Road
"06-09-2020 , 05:13",12.97002109,77.6110321,Level_2,E,Ravelling,Magrath Road
"06-09-2020 , 05:05",12.97720496,77.60850924,Level_2,W,Ravelling,Cubbon Road
"06-09-2020 , 05:01",12.97714258,77.60901479,Level_2,E,Alligator Crack,Cubbon Road
"06-09-2020 , 05:44",13.00360169,77.58379942,E,Level_1,Patch,Ramana Maharshi Road
"06-09-2020 , 05:44",13.00362765,77.58375175,E,Level_1,Patch,Ramana Maharshi Road
"06-09-2020 , 05:44",13.00365461,77.58370618,E,Level_1,"Manhole, Patch",Ramana Maharshi Road
"06-09-2020 , 05:44",13.00371714,77.58361135,E,Level_1,Patch,Sankey Tank Road Underpass
"06-09-2020 , 05:44",13.00212173,77.58408824,N,Level_1,Patch,T Chowdiah Road
"06-09-2020 , 05:43",13.00205409,77.58408842,N,Level_1,Crack,T Chowdiah Road
"06-09-2020 , 05:43",13.00153542,77.58407779,N,Level_1,Patch,T Chowdiah Road
